오분류 패턴: Disengaged(Sleepy) → Disengaged(Calm)
케이스 수: 5541개
비율: 4.02%
1172. 02-04-78--1-25-23090600000047-04-155
1173. 02-04-78--1-25-23090600000047-04-156
1174. 02-04-78--1-25-23090600000047-04-157
1175. 02-04-78--1-25-23090600000047-04-158
1176. 02-04-78--1-25-23090600000047-04-159
1177. 02-04-78--1-25-23090600000047-04-161
1178. 02-04-78--1-25-23090600000047-04-166
1179. 02-04-78--1-25-23090600000047-04-167
1180. 02-04-78--1-25-23090600000047-04-168
1181. 02-04-78--1-25-23090600000047-04-170
1182. 02-04-78--1-25-23090600000047-04-182
1183. 02-04-78--1-25-23090600000047-04-183
1184. 02-04-78--1-25-23090600000047-04-184
1185. 02-04-78--1-25-23090600000047-04-185
1186. 02-04-78--1-25-23090600000047-04-186
1187. 02-04-78--1-25-23090600000047-04-187
1188. 02-04-78--1-25-23090600000047-04-188
1189. 02-04-78--1-25-23090600000047-04-189
1190. 02-04-78--1-25-23090600000047-04-190
1191. 02-04-78--1-25-23090600000047-04-191
1192. 02-04-78--1-25-23090600000047-04-192
1193. 02-04-78--1-25-23090600000047-04-193
1194. 02-04-78--1-25-23090600000047-04-194
1195. 02-04-78--1-25-23090600000047-04-197
1196. 02-04-78--1-25-23090600000047-04-198
1197. 02-04-78--1-25-23090600000047-04-202
1198. 02-04-78--1-25-23090600000047-04-203
1199. 02-04-78--1-25-23090600000047-04-204
1200. 02-04-78--1-25-23090600000047-04-206
1201. 02-04-78--1-25-23090600000047-04-207
1202. 02-04-78--1-25-23090600000047-04-208
1203. 02-04-78--1-25-23090600000047-04-209
1204. 02-04-78--1-25-23090600000047-04-210
1205. 02-04-78--1-25-23090600000047-04-211
1206. 02-04-78--1-25-23090600000047-04-212
1207. 02-04-78--1-25-23090600000047-04-213
1208. 02-04-78--1-25-23090600000047-04-215
1209. 02-04-78--1-25-23090600000047-04-216
1210. 02-04-78--1-25-23090600000047-04-217
1211. 02-04-78--1-25-23090600000047-04-218
1212. 02-04-78--1-25-23090600000047-04-34
1213. 02-04-78--1-25-23100600000024-04-1
1214. 02-04-78--1-25-23100600000024-04-105
1215. 02-04-78--1-25-23100600000024-04-106
1216. 02-04-78--1-25-23100600000024-04-107
1217. 02-04-78--1-25-23100600000024-04-108
1218. 02-04-78--1-25-23100600000024-04-109
1219. 02-04-78--1-25-23100600000024-04-110
1220. 02-04-78--1-25-23100600000024-04-111
1221. 02-04-78--1-25-23100600000024-04-112
1222. 02-04-78--1-25-23100600000024-04-113
1223. 02-04-78--1-25-23100600000024-04-114
1224. 02-04-78--1-25-23100600000024-04-115
1225. 02-04-78--1-25-23100600000024-04-116
1226. 02-04-78--1-25-23100600000024-04-117
1227. 02-04-78--1-25-23100600000024-04-118
1228. 02-04-78--1-25-23100600000024-04-119
1229. 02-04-78--1-25-23100600000024-04-12
1230. 02-04-78--1-25-23100600000024-04-120
1231. 02-04-78--1-25-23100600000024-04-121
1232. 02-04-78--1-25-23100600000024-04-122
1233. 02-04-78--1-25-23100600000024-04-123
1234. 02-04-78--1-25-23100600000024-04-124
1235. 02-04-78--1-25-23100600000024-04-125
1236. 02-04-78--1-25-23100600000024-04-126
1237. 02-04-78--1-25-23100600000024-04-127
1238. 02-04-78--1-25-23100600000024-04-128
1239. 02-04-78--1-25-23100600000024-04-129
1240. 02-04-78--1-25-23100600000024-04-130
1241. 02-04-78--1-25-23100600000024-04-131
1242. 02-04-78--1-25-23100600000024-04-132
1243. 02-04-78--1-25-23100600000024-04-133
1244. 02-04-78--1-25-23100600000024-04-134
1245. 02-04-78--1-25-23100600000024-04-135
1246. 02-04-78--1-25-23100600000024-04-136
1247. 02-04-78--1-25-23100600000024-04-137
1248. 02-04-78--1-25-23100600000024-04-138
1249. 02-04-78--1-25-23100600000024-04-141
1250. 02-04-78--1-25-23100600000024-04-142
1251. 02-04-78--1-25-23100600000024-04-143
1252. 02-04-78--1-25-23100600000024-04-147
1253. 02-04-78--1-25-23100600000024-04-148
1254. 02-04-78--1-25-23100600000024-04-153
1255. 02-04-78--1-25-23100600000024-04-156
1256. 02-04-78--1-25-23100600000024-04-157
1257. 02-04-78--1-25-23100600000024-04-158
1258. 02-04-78--1-25-23100600000024-04-159
1259. 02-04-78--1-25-23100600000024-04-162
1260. 02-04-78--1-25-23100600000024-04-165
1261. 02-04-78--1-25-23100600000024-04-167
1262. 02-04-78--1-25-23100600000024-04-169
1263. 02-04-78--1-25-23100600000024-04-170
1264. 02-04-78--1-25-23100600000024-04-171
1265. 02-04-78--1-25-23100600000024-04-174
1266. 02-04-78--1-25-23100600000024-04-175
1267. 02-04-78--1-25-23100600000024-04-177
1268. 02-04-78--1-25-23100600000024-04-178
1269. 02-04-78--1-25-23100600000024-04-179
1270. 02-04-78--1-25-23100600000024-04-180
1271. 02-04-78--1-25-23100600000024-04-187
1272. 02-04-78--1-25-23100600000024-04-190
1273. 02-04-78--1-25-23100600000024-04-191
1274. 02-04-78--1-25-23100600000024-04-192
1275. 02-04-78--1-25-23100600000024-04-193
1276. 02-04-78--1-25-23100600000024-04-20
1277. 02-04-78--1-25-23100600000024-04-204
1278. 02-04-78--1-25-23100600000024-04-21
1279. 02-04-78--1-25-23100600000024-04-24
1280. 02-04-78--1-25-23100600000024-04-25
1281. 02-04-78--1-25-23100600000024-04-3
1282. 02-04-78--1-25-23100600000024-04-31
1283. 02-04-78--1-25-23100600000024-04-38
1284. 02-04-78--1-25-23100600000024-04-4
1285. 02-04-78--1-25-23100600000024-04-47
1286. 02-04-78--1-25-23100600000024-04-48
1287. 02-04-78--1-25-23100600000024-04-49
1288. 02-04-78--1-25-23100600000024-04-5
1289. 02-04-78--1-25-23100600000024-04-50
1290. 02-04-78--1-25-23100600000024-04-51
1291. 02-04-78--1-25-23100600000024-04-52
1292. 02-04-78--1-25-23100600000024-04-54
1293. 02-04-78--1-25-23100600000024-04-55
1294. 02-04-78--1-25-23100600000024-04-56
1295. 02-04-78--1-25-23100600000024-04-57
1296. 02-04-78--1-25-23100600000024-04-58
1297. 02-04-78--1-25-23100600000024-04-59
1298. 02-04-78--1-25-23100600000024-04-6
1299. 02-04-78--1-25-23100600000024-04-60
1300. 02-04-78--1-25-23100600000024-04-7
1301. 02-04-78--1-25-23100600000024-04-73
1302. 02-04-78--1-25-23100600000024-04-74
1303. 02-04-78--1-25-23100600000024-04-75
1304. 02-04-78--1-25-23100600000024-04-76
1305. 02-04-78--1-25-23100600000024-04-77
1306. 02-04-78--1-25-23100600000024-04-78
1307. 02-04-78--1-25-23100600000024-04-79
1308. 02-04-78--1-25-23100600000024-04-8
1309. 02-04-78--1-25-23100600000024-04-80
1310. 02-04-78--1-25-23100600000024-04-81
1311. 02-04-78--1-25-23100600000024-04-82
1312. 02-04-78--1-25-23100600000024-04-83
1313. 02-04-78--1-25-23100600000024-04-84
1314. 02-04-78--1-25-23100600000024-04-85
1315. 02-04-78--1-25-23100600000024-04-86
1316. 02-04-78--1-25-23100600000024-04-87
1317. 02-04-78--1-25-23100600000024-04-89
1318. 02-04-78--1-25-23100600000024-04-9
1319. 02-04-78--1-25-23100600000024-04-90
1320. 02-04-78--1-25-23100600000024-04-91
1321. 02-04-78--1-25-23100600000024-04-92
1322. 02-04-78--1-25-23100600000024-04-93
1323. 02-04-78--1-25-23100600000024-04-94
1324. 02-04-78--1-25-23100600000024-04-95
1325. 02-04-78--1-25-23100600000024-04-96
1326. 02-04-78--1-25-23100600000024-04-97
1327. 02-04-78--1-25-23100600000024-04-99
1328. 02-04-78--1-25-23100600000039-04-0
1329. 02-04-78--1-25-23100600000039-04-108
1330. 02-04-78--1-25-23100600000039-04-110
1331. 02-04-78--1-25-23100600000039-04-111
1332. 02-04-78--1-25-23100600000039-04-113
1333. 02-04-78--1-25-23100600000039-04-116
1334. 02-04-78--1-25-23100600000039-04-117
1335. 02-04-78--1-25-23100600000039-04-118
1336. 02-04-78--1-25-23100600000039-04-119
1337. 02-04-78--1-25-23100600000039-04-12
1338. 02-04-78--1-25-23100600000039-04-120
1339. 02-04-78--1-25-23100600000039-04-124
1340. 02-04-78--1-25-23100600000039-04-127
1341. 02-04-78--1-25-23100600000039-04-128
1342. 02-04-78--1-25-23100600000039-04-13
1343. 02-04-78--1-25-23100600000039-04-130
1344. 02-04-78--1-25-23100600000039-04-132
1345. 02-04-78--1-25-23100600000039-04-134
1346. 02-04-78--1-25-23100600000039-04-136
1347. 02-04-78--1-25-23100600000039-04-137
1348. 02-04-78--1-25-23100600000039-04-139
1349. 02-04-78--1-25-23100600000039-04-14
1350. 02-04-78--1-25-23100600000039-04-141
1351. 02-04-78--1-25-23100600000039-04-143
1352. 02-04-78--1-25-23100600000039-04-147
1353. 02-04-78--1-25-23100600000039-04-15
1354. 02-04-78--1-25-23100600000039-04-156
1355. 02-04-78--1-25-23100600000039-04-158
1356. 02-04-78--1-25-23100600000039-04-159
1357. 02-04-78--1-25-23100600000039-04-16
1358. 02-04-78--1-25-23100600000039-04-167
1359. 02-04-78--1-25-23100600000039-04-169
1360. 02-04-78--1-25-23100600000039-04-17
1361. 02-04-78--1-25-23100600000039-04-171
1362. 02-04-78--1-25-23100600000039-04-172
1363. 02-04-78--1-25-23100600000039-04-173
1364. 02-04-78--1-25-23100600000039-04-179
1365. 02-04-78--1-25-23100600000039-04-18
1366. 02-04-78--1-25-23100600000039-04-180
1367. 02-04-78--1-25-23100600000039-04-181
1368. 02-04-78--1-25-23100600000039-04-182
1369. 02-04-78--1-25-23100600000039-04-183
1370. 02-04-78--1-25-23100600000039-04-184
1371. 02-04-78--1-25-23100600000039-04-185
1372. 02-04-78--1-25-23100600000039-04-186
1373. 02-04-78--1-25-23100600000039-04-187
1374. 02-04-78--1-25-23100600000039-04-188
1375. 02-04-78--1-25-23100600000039-04-19
1376. 02-04-78--1-25-23100600000039-04-190
1377. 02-04-78--1-25-23100600000039-04-191
1378. 02-04-78--1-25-23100600000039-04-199
1379. 02-04-78--1-25-23100600000039-04-20
1380. 02-04-78--1-25-23100600000039-04-201
1381. 02-04-78--1-25-23100600000039-04-209
1382. 02-04-78--1-25-23100600000039-04-21
1383. 02-04-78--1-25-23100600000039-04-22
1384. 02-04-78--1-25-23100600000039-04-23
1385. 02-04-78--1-25-23100600000039-04-24
1386. 02-04-78--1-25-23100600000039-04-25
1387. 02-04-78--1-25-23100600000039-04-26
1388. 02-04-78--1-25-23100600000039-04-3
1389. 02-04-78--1-25-23100600000039-04-30
1390. 02-04-78--1-25-23100600000039-04-31
1391. 02-04-78--1-25-23100600000039-04-32
1392. 02-04-78--1-25-23100600000039-04-33
1393. 02-04-78--1-25-23100600000039-04-34
1394. 02-04-78--1-25-23100600000039-04-36
1395. 02-04-78--1-25-23100600000039-04-37
1396. 02-04-78--1-25-23100600000039-04-38
1397. 02-04-78--1-25-23100600000039-04-40
1398. 02-04-78--1-25-23100600000039-04-41
1399. 02-04-78--1-25-23100600000039-04-43
1400. 02-04-78--1-25-23100600000039-04-45
1401. 02-04-78--1-25-23100600000039-04-46
1402. 02-04-78--1-25-23100600000039-04-47
1403. 02-04-78--1-25-23100600000039-04-48
1404. 02-04-78--1-25-23100600000039-04-49
1405. 02-04-78--1-25-23100600000039-04-50
1406. 02-04-78--1-25-23100600000039-04-51
1407. 02-04-78--1-25-23100600000039-04-52
1408. 02-04-78--1-25-23100600000039-04-53
1409. 02-04-78--1-25-23100600000039-04-54
1410. 02-04-78--1-25-23100600000039-04-55
1411. 02-04-78--1-25-23100600000039-04-56
1412. 02-04-78--1-25-23100600000039-04-57
1413. 02-04-78--1-25-23100600000039-04-58
1414. 02-04-78--1-25-23100600000039-04-59
1415. 02-04-78--1-25-23100600000039-04-72
1416. 02-04-78--1-25-23100600000039-04-73
1417. 02-04-78--1-25-23100600000039-04-74
1418. 02-04-78--1-25-23100600000039-04-75
1419. 02-04-78--1-25-23100600000039-04-76
1420. 02-04-78--1-25-23100600000039-04-77
1421. 02-04-78--1-25-23100600000039-04-78
1422. 02-04-78--1-25-23100600000039-04-79
1423. 02-04-78--1-25-23100600000039-04-80
1424. 02-04-78--1-25-23100600000039-04-82
1425. 02-04-78--1-25-23100600000039-04-84
1426. 02-04-78--1-25-23100600000039-04-85
1427. 02-04-78--1-25-23100600000039-04-86
1428. 02-04-78--1-25-23100600000039-04-87
1429. 02-04-78--1-25-23100600000039-04-88
1430. 02-04-78--1-25-23100600000039-04-89
1431. 02-04-78--1-25-23100600000039-04-9
1432. 02-04-78--1-25-23100600000039-04-90
1433. 02-04-78--1-25-23100600000039-04-91
1434. 02-04-78--1-25-23100600000039-04-92
1435. 02-04-78--1-25-23100600000039-04-93
1436. 02-04-78--1-25-23100600000039-04-94
1437. 02-04-78--1-25-23100600000039-04-95
1438. 02-04-78--1-25-23100600000039-04-97
1439. 02-04-78--1-25-23101300000009-04-101
1440. 02-04-78--1-25-23101300000009-04-104
1441. 02-04-78--1-25-23101300000009-04-106
1442. 02-04-78--1-25-23101300000009-04-107
1443. 02-04-78--1-25-23101300000009-04-109
1444. 02-04-78--1-25-23101300000009-04-112
1445. 02-04-78--1-25-23101300000009-04-113
1446. 02-04-78--1-25-23101300000009-04-114
1447. 02-04-78--1-25-23101300000009-04-115
1448. 02-04-78--1-25-23101300000009-04-116
1449. 02-04-78--1-25-23101300000009-04-117
1450. 02-04-78--1-25-23101300000009-04-118
1451. 02-04-78--1-25-23101300000009-04-119
1452. 02-04-78--1-25-23101300000009-04-12
1453. 02-04-78--1-25-23101300000009-04-120
1454. 02-04-78--1-25-23101300000009-04-121
1455. 02-04-78--1-25-23101300000009-04-123
1456. 02-04-78--1-25-23101300000009-04-124
1457. 02-04-78--1-25-23101300000009-04-125
1458. 02-04-78--1-25-23101300000009-04-126
1459. 02-04-78--1-25-23101300000009-04-127
1460. 02-04-78--1-25-23101300000009-04-128
1461. 02-04-78--1-25-23101300000009-04-129
1462. 02-04-78--1-25-23101300000009-04-130
1463. 02-04-78--1-25-23101300000009-04-131
1464. 02-04-78--1-25-23101300000009-04-132
1465. 02-04-78--1-25-23101300000009-04-133
1466. 02-04-78--1-25-23101300000009-04-136
1467. 02-04-78--1-25-23101300000009-04-137
1468. 02-04-78--1-25-23101300000009-04-138
1469. 02-04-78--1-25-23101300000009-04-139
1470. 02-04-78--1-25-23101300000009-04-140
1471. 02-04-78--1-25-23101300000009-04-141
1472. 02-04-78--1-25-23101300000009-04-142
1473. 02-04-78--1-25-23101300000009-04-143
1474. 02-04-78--1-25-23101300000009-04-144
1475. 02-04-78--1-25-23101300000009-04-145
1476. 02-04-78--1-25-23101300000009-04-146
1477. 02-04-78--1-25-23101300000009-04-149
1478. 02-04-78--1-25-23101300000009-04-150
1479. 02-04-78--1-25-23101300000009-04-151
1480. 02-04-78--1-25-23101300000009-04-152
1481. 02-04-78--1-25-23101300000009-04-154
1482. 02-04-78--1-25-23101300000009-04-155
1483. 02-04-78--1-25-23101300000009-04-156
1484. 02-04-78--1-25-23101300000009-04-157
1485. 02-04-78--1-25-23101300000009-04-159
1486. 02-04-78--1-25-23101300000009-04-160
1487. 02-04-78--1-25-23101300000009-04-161
1488. 02-04-78--1-25-23101300000009-04-162
1489. 02-04-78--1-25-23101300000009-04-163
1490. 02-04-78--1-25-23101300000009-04-164
1491. 02-04-78--1-25-23101300000009-04-165
1492. 02-04-78--1-25-23101300000009-04-167
1493. 02-04-78--1-25-23101300000009-04-168
1494. 02-04-78--1-25-23101300000009-04-169
1495. 02-04-78--1-25-23101300000009-04-174
1496. 02-04-78--1-25-23101300000009-04-175
1497. 02-04-78--1-25-23101300000009-04-176
1498. 02-04-78--1-25-23101300000009-04-180
1499. 02-04-78--1-25-23101300000009-04-181
1500. 02-04-78--1-25-23101300000009-04-184
1501. 02-04-78--1-25-23101300000009-04-185
1502. 02-04-78--1-25-23101300000009-04-187
1503. 02-04-78--1-25-23101300000009-04-189
1504. 02-04-78--1-25-23101300000009-04-191
1505. 02-04-78--1-25-23101300000009-04-192
1506. 02-04-78--1-25-23101300000009-04-193
1507. 02-04-78--1-25-23101300000009-04-194
1508. 02-04-78--1-25-23101300000009-04-199
1509. 02-04-78--1-25-23101300000009-04-200
1510. 02-04-78--1-25-23101300000009-04-201
1511. 02-04-78--1-25-23101300000009-04-202
1512. 02-04-78--1-25-23101300000009-04-203
1513. 02-04-78--1-25-23101300000009-04-204
1514. 02-04-78--1-25-23101300000009-04-205
1515. 02-04-78--1-25-23101300000009-04-206
1516. 02-04-78--1-25-23101300000009-04-208
1517. 02-04-78--1-25-23101300000009-04-209
1518. 02-04-78--1-25-23101300000009-04-210
1519. 02-04-78--1-25-23101300000009-04-211
1520. 02-04-78--1-25-23101300000009-04-213
1521. 02-04-78--1-25-23101300000009-04-215
1522. 02-04-78--1-25-23101300000009-04-216
1523. 02-04-78--1-25-23101300000009-04-217
1524. 02-04-78--1-25-23101300000009-04-25
1525. 02-04-78--1-25-23101300000009-04-29
1526. 02-04-78--1-25-23101300000009-04-43
1527. 02-04-78--1-25-23101300000009-04-55
1528. 02-04-78--1-25-23101300000009-04-56
1529. 02-04-78--1-25-23101300000009-04-58
1530. 02-04-78--1-25-23101300000009-04-59
1531. 02-04-78--1-25-23101300000009-04-61
1532. 02-04-78--1-25-23101300000009-04-74
1533. 02-04-78--1-25-23101300000009-04-77
1534. 02-04-78--1-25-23101300000009-04-78
1535. 02-04-78--1-25-23101300000009-04-79
1536. 02-04-78--1-25-23101300000009-04-80
1537. 02-04-78--1-25-23101300000009-04-81
1538. 02-04-78--1-25-23101300000009-04-82
1539. 02-04-78--1-25-23101300000009-04-83
1540. 02-04-78--1-25-23101300000009-04-84
1541. 02-04-78--1-25-23101300000009-04-87
1542. 02-04-78--1-25-23101300000009-04-96
1543. 02-04-78--1-25-23101300000009-04-97
1544. 02-04-78--1-26-23090600000052-04-100
1545. 02-04-78--1-26-23090600000052-04-101
1546. 02-04-78--1-26-23090600000052-04-102
1547. 02-04-78--1-26-23090600000052-04-103
1548. 02-04-78--1-26-23090600000052-04-106
1549. 02-04-78--1-26-23090600000052-04-107
1550. 02-04-78--1-26-23090600000052-04-109
1551. 02-04-78--1-26-23090600000052-04-112
1552. 02-04-78--1-26-23090600000052-04-113
1553. 02-04-78--1-26-23090600000052-04-114
1554. 02-04-78--1-26-23090600000052-04-115
1555. 02-04-78--1-26-23090600000052-04-116
1556. 02-04-78--1-26-23090600000052-04-117
1557. 02-04-78--1-26-23090600000052-04-118
1558. 02-04-78--1-26-23090600000052-04-119
1559. 02-04-78--1-26-23090600000052-04-120
1560. 02-04-78--1-26-23090600000052-04-121
1561. 02-04-78--1-26-23090600000052-04-122
1562. 02-04-78--1-26-23090600000052-04-123
1563. 02-04-78--1-26-23090600000052-04-124
1564. 02-04-78--1-26-23090600000052-04-125
1565. 02-04-78--1-26-23090600000052-04-126
1566. 02-04-78--1-26-23090600000052-04-128
1567. 02-04-78--1-26-23090600000052-04-130
1568. 02-04-78--1-26-23090600000052-04-131
1569. 02-04-78--1-26-23090600000052-04-132
1570. 02-04-78--1-26-23090600000052-04-133
1571. 02-04-78--1-26-23090600000052-04-134
1572. 02-04-78--1-26-23090600000052-04-135
1573. 02-04-78--1-26-23090600000052-04-136
1574. 02-04-78--1-26-23090600000052-04-137
1575. 02-04-78--1-26-23090600000052-04-138
1576. 02-04-78--1-26-23090600000052-04-139
1577. 02-04-78--1-26-23090600000052-04-140
1578. 02-04-78--1-26-23090600000052-04-141
1579. 02-04-78--1-26-23090600000052-04-142
1580. 02-04-78--1-26-23090600000052-04-143
1581. 02-04-78--1-26-23090600000052-04-144
1582. 02-04-78--1-26-23090600000052-04-145
1583. 02-04-78--1-26-23090600000052-04-146
1584. 02-04-78--1-26-23090600000052-04-147
1585. 02-04-78--1-26-23090600000052-04-148
1586. 02-04-78--1-26-23090600000052-04-149
1587. 02-04-78--1-26-23090600000052-04-150
1588. 02-04-78--1-26-23090600000052-04-151
1589. 02-04-78--1-26-23090600000052-04-152
1590. 02-04-78--1-26-23090600000052-04-153
1591. 02-04-78--1-26-23090600000052-04-154
1592. 02-04-78--1-26-23090600000052-04-155
1593. 02-04-78--1-26-23090600000052-04-157
1594. 02-04-78--1-26-23090600000052-04-158
1595. 02-04-78--1-26-23090600000052-04-159
1596. 02-04-78--1-26-23090600000052-04-160
1597. 02-04-78--1-26-23090600000052-04-161
1598. 02-04-78--1-26-23090600000052-04-162
1599. 02-04-78--1-26-23090600000052-04-163
1600. 02-04-78--1-26-23090600000052-04-164
1601. 02-04-78--1-26-23090600000052-04-167
1602. 02-04-78--1-26-23090600000052-04-168
1603. 02-04-78--1-26-23090600000052-04-170
1604. 02-04-78--1-26-23090600000052-04-171
1605. 02-04-78--1-26-23090600000052-04-187
1606. 02-04-78--1-26-23090600000052-04-188
1607. 02-04-78--1-26-23090600000052-04-189
1608. 02-04-78--1-26-23090600000052-04-193
1609. 02-04-78--1-26-23090600000052-04-199
1610. 02-04-78--1-26-23090600000052-04-2
1611. 02-04-78--1-26-23090600000052-04-200
1612. 02-04-78--1-26-23090600000052-04-201
1613. 02-04-78--1-26-23090600000052-04-202
1614. 02-04-78--1-26-23090600000052-04-220
1615. 02-04-78--1-26-23090600000052-04-221
1616. 02-04-78--1-26-23090600000052-04-222
1617. 02-04-78--1-26-23090600000052-04-223
1618. 02-04-78--1-26-23090600000052-04-224
1619. 02-04-78--1-26-23090600000052-04-225
1620. 02-04-78--1-26-23090600000052-04-3
1621. 02-04-78--1-26-23090600000052-04-38
1622. 02-04-78--1-26-23090600000052-04-42
1623. 02-04-78--1-26-23090600000052-04-43
1624. 02-04-78--1-26-23090600000052-04-45
1625. 02-04-78--1-26-23090600000052-04-50
1626. 02-04-78--1-26-23090600000052-04-52
1627. 02-04-78--1-26-23090600000052-04-53
1628. 02-04-78--1-26-23090600000052-04-54
1629. 02-04-78--1-26-23090600000052-04-58
1630. 02-04-78--1-26-23090600000052-04-59
1631. 02-04-78--1-26-23090600000052-04-60
1632. 02-04-78--1-26-23090600000052-04-61
1633. 02-04-78--1-26-23090600000052-04-62
1634. 02-04-78--1-26-23090600000052-04-63
1635. 02-04-78--1-26-23090600000052-04-65
1636. 02-04-78--1-26-23090600000052-04-66
1637. 02-04-78--1-26-23090600000052-04-67
1638. 02-04-78--1-26-23090600000052-04-70
1639. 02-04-78--1-26-23090600000052-04-71
1640. 02-04-78--1-26-23090600000052-04-72
1641. 02-04-78--1-26-23090600000052-04-73
1642. 02-04-78--1-26-23090600000052-04-74
1643. 02-04-78--1-26-23090600000052-04-75
1644. 02-04-78--1-26-23090600000052-04-76
1645. 02-04-78--1-26-23090600000052-04-78
1646. 02-04-78--1-26-23090600000052-04-81
1647. 02-04-78--1-26-23090600000052-04-82
1648. 02-04-78--1-26-23090600000052-04-83
1649. 02-04-78--1-26-23090600000052-04-84
1650. 02-04-78--1-26-23090600000052-04-85
1651. 02-04-78--1-26-23090600000052-04-86
1652. 02-04-78--1-26-23090600000052-04-87
1653. 02-04-78--1-26-23090600000052-04-88
1654. 02-04-78--1-26-23090600000052-04-89
1655. 02-04-78--1-26-23090600000052-04-90
1656. 02-04-78--1-26-23090600000052-04-91
1657. 02-04-78--1-26-23090600000052-04-92
1658. 02-04-78--1-26-23090600000052-04-93
1659. 02-04-78--1-26-23090600000052-04-94
1660. 02-04-78--1-26-23090600000052-04-95
1661. 02-04-78--1-26-23090600000052-04-96
1662. 02-04-78--1-26-23090600000052-04-97
1663. 02-04-78--1-26-23090600000052-04-98
1664. 02-04-78--1-26-23090600000052-04-99
1665. 02-04-78--1-26-23090800000029-04-0
1666. 02-04-78--1-26-23090800000029-04-144
1667. 02-04-78--1-26-23090800000029-04-156
1668. 02-04-78--1-26-23090800000029-04-205
1669. 02-04-78--1-26-23090800000029-04-212
1670. 02-04-78--1-26-23090800000029-04-215
1671. 02-04-78--1-27-23082700000327-04-111
1672. 02-04-78--1-27-23082700000327-04-112
1673. 02-04-78--1-27-23082700000327-04-113
1674. 02-04-78--1-27-23082700000327-04-114
1675. 02-04-78--1-27-23082700000327-04-115
1676. 02-04-78--1-27-23082700000327-04-118
1677. 02-04-78--1-27-23082700000327-04-119
1678. 02-04-78--1-27-23082700000327-04-120
1679. 02-04-78--1-27-23082700000327-04-121
1680. 02-04-78--1-27-23082700000327-04-122
1681. 02-04-78--1-27-23082700000327-04-141
1682. 02-04-78--1-27-23082700000327-04-144
1683. 02-04-78--1-27-23082700000327-04-15
1684. 02-04-78--1-27-23082700000327-04-153
1685. 02-04-78--1-27-23082700000327-04-156
1686. 02-04-78--1-27-23082700000327-04-157
1687. 02-04-78--1-27-23082700000327-04-158
1688. 02-04-78--1-27-23082700000327-04-159
1689. 02-04-78--1-27-23082700000327-04-16
1690. 02-04-78--1-27-23082700000327-04-160
1691. 02-04-78--1-27-23082700000327-04-161
1692. 02-04-78--1-27-23082700000327-04-162
1693. 02-04-78--1-27-23082700000327-04-163
1694. 02-04-78--1-27-23082700000327-04-164
1695. 02-04-78--1-27-23082700000327-04-168
1696. 02-04-78--1-27-23082700000327-04-170
1697. 02-04-78--1-27-23082700000327-04-171
1698. 02-04-78--1-27-23082700000327-04-172
1699. 02-04-78--1-27-23082700000327-04-173
1700. 02-04-78--1-27-23082700000327-04-174
1701. 02-04-78--1-27-23082700000327-04-175
1702. 02-04-78--1-27-23082700000327-04-176
1703. 02-04-78--1-27-23082700000327-04-177
1704. 02-04-78--1-27-23082700000327-04-178
1705. 02-04-78--1-27-23082700000327-04-179
1706. 02-04-78--1-27-23082700000327-04-184
1707. 02-04-78--1-27-23082700000327-04-189
1708. 02-04-78--1-27-23082700000327-04-19
1709. 02-04-78--1-27-23082700000327-04-205
1710. 02-04-78--1-27-23082700000327-04-21
1711. 02-04-78--1-27-23082700000327-04-214
1712. 02-04-78--1-27-23082700000327-04-216
1713. 02-04-78--1-27-23082700000327-04-217
1714. 02-04-78--1-27-23082700000327-04-218
1715. 02-04-78--1-27-23082700000327-04-22
1716. 02-04-78--1-27-23082700000327-04-27
1717. 02-04-78--1-27-23082700000327-04-28
1718. 02-04-78--1-27-23082700000327-04-30
1719. 02-04-78--1-27-23082700000327-04-37
1720. 02-04-78--1-27-23082700000327-04-38
1721. 02-04-78--1-27-23082700000327-04-39
1722. 02-04-78--1-27-23082700000327-04-40
1723. 02-04-78--1-27-23082700000327-04-49
1724. 02-04-78--1-27-23082700000327-04-53
1725. 02-04-78--1-27-23082700000327-04-54
1726. 02-04-78--1-27-23082700000327-04-56
1727. 02-04-78--1-27-23082700000327-04-57
1728. 02-04-78--1-27-23082700000327-04-58
1729. 02-04-78--1-27-23082700000327-04-59
1730. 02-04-78--1-27-23082700000327-04-60
1731. 02-04-78--1-27-23082700000327-04-66
1732. 02-04-78--1-27-23082700000327-04-67
1733. 02-04-78--1-27-23082700000327-04-74
1734. 02-04-78--1-27-23082700000327-04-75
1735. 02-04-78--1-27-23082700000327-04-80
1736. 02-04-78--1-27-23082700000327-04-93
1737. 02-04-78--1-27-23091200000037-04-117
1738. 02-04-78--1-27-23091200000037-04-119
1739. 02-04-78--1-27-23091200000037-04-131
1740. 02-04-78--1-27-23091200000037-04-133
1741. 02-04-78--1-27-23091200000037-04-146
1742. 02-04-78--1-27-23091200000037-04-154
1743. 02-04-78--1-27-23091200000037-04-161
1744. 02-04-78--1-27-23091200000037-04-163
1745. 02-04-78--1-27-23091200000037-04-173
1746. 02-04-78--1-27-23091200000037-04-174
1747. 02-04-78--1-27-23091200000037-04-176
1748. 02-04-78--1-27-23091200000037-04-177
1749. 02-04-78--1-27-23091200000037-04-178
1750. 02-04-78--1-27-23091200000037-04-179
1751. 02-04-78--1-27-23091200000037-04-180
1752. 02-04-78--1-27-23091200000037-04-181
