오분류 패턴: Sleep → Engaged(Calm)
케이스 수: 1890개
비율: 1.37%
 580. 02-04-78--1-26-23090800000029-05-96
 581. 02-04-78--1-27-23082700000327-05-133
 582. 02-04-78--1-27-23082700000327-05-3
 583. 02-04-78--1-27-23082700000327-05-35
 584. 02-04-78--1-27-23082700000327-05-37
 585. 02-04-78--1-27-23082700000327-05-38
 586. 02-04-78--1-27-23082700000327-05-43
 587. 02-04-78--1-27-23082700000327-05-74
 588. 02-04-78--2-20-23100600000045-05-161
 589. 02-04-78--2-21-23090800000046-05-11
 590. 02-04-78--2-21-23090800000046-05-12
 591. 02-04-78--2-21-23090800000046-05-13
 592. 02-04-78--2-21-23090800000046-05-14
 593. 02-04-78--2-21-23090800000046-05-15
 594. 02-04-78--2-21-23090800000046-05-16
 595. 02-04-78--2-21-23090800000046-05-17
 596. 02-04-78--2-21-23090800000046-05-18
 597. 02-04-78--2-21-23090800000046-05-19
 598. 02-04-78--2-21-23090800000046-05-20
 599. 02-04-78--2-21-23090800000046-05-21
 600. 02-04-78--2-21-23090800000046-05-22
 601. 02-04-78--2-21-23090800000046-05-23
 602. 02-04-78--2-21-23090800000046-05-24
 603. 02-04-78--2-21-23090800000046-05-25
 604. 02-04-78--2-21-23090800000046-05-35
 605. 02-04-78--2-21-23090800000046-05-36
 606. 02-04-78--2-21-23090800000046-05-37
 607. 02-04-78--2-21-23090800000046-05-38
 608. 02-04-78--2-21-23090800000046-05-39
 609. 02-04-78--2-21-23090800000046-05-40
 610. 02-04-78--2-21-23090800000046-05-58
 611. 02-04-78--2-21-23090800000046-05-60
 612. 02-04-78--2-21-23101100000035-05-10
 613. 02-04-78--2-21-23101100000035-05-100
 614. 02-04-78--2-21-23101100000035-05-109
 615. 02-04-78--2-21-23101100000035-05-11
 616. 02-04-78--2-21-23101100000035-05-111
 617. 02-04-78--2-21-23101100000035-05-119
 618. 02-04-78--2-21-23101100000035-05-12
 619. 02-04-78--2-21-23101100000035-05-13
 620. 02-04-78--2-21-23101100000035-05-134
 621. 02-04-78--2-21-23101100000035-05-135
 622. 02-04-78--2-21-23101100000035-05-136
 623. 02-04-78--2-21-23101100000035-05-137
 624. 02-04-78--2-21-23101100000035-05-138
 625. 02-04-78--2-21-23101100000035-05-139
 626. 02-04-78--2-21-23101100000035-05-14
 627. 02-04-78--2-21-23101100000035-05-141
 628. 02-04-78--2-21-23101100000035-05-142
 629. 02-04-78--2-21-23101100000035-05-143
 630. 02-04-78--2-21-23101100000035-05-144
 631. 02-04-78--2-21-23101100000035-05-145
 632. 02-04-78--2-21-23101100000035-05-146
 633. 02-04-78--2-21-23101100000035-05-147
 634. 02-04-78--2-21-23101100000035-05-148
 635. 02-04-78--2-21-23101100000035-05-149
 636. 02-04-78--2-21-23101100000035-05-15
 637. 02-04-78--2-21-23101100000035-05-150
 638. 02-04-78--2-21-23101100000035-05-151
 639. 02-04-78--2-21-23101100000035-05-153
 640. 02-04-78--2-21-23101100000035-05-154
 641. 02-04-78--2-21-23101100000035-05-155
 642. 02-04-78--2-21-23101100000035-05-156
 643. 02-04-78--2-21-23101100000035-05-157
 644. 02-04-78--2-21-23101100000035-05-158
 645. 02-04-78--2-21-23101100000035-05-159
 646. 02-04-78--2-21-23101100000035-05-16
 647. 02-04-78--2-21-23101100000035-05-160
 648. 02-04-78--2-21-23101100000035-05-161
 649. 02-04-78--2-21-23101100000035-05-162
 650. 02-04-78--2-21-23101100000035-05-163
 651. 02-04-78--2-21-23101100000035-05-164
 652. 02-04-78--2-21-23101100000035-05-165
 653. 02-04-78--2-21-23101100000035-05-166
 654. 02-04-78--2-21-23101100000035-05-167
 655. 02-04-78--2-21-23101100000035-05-168
 656. 02-04-78--2-21-23101100000035-05-169
 657. 02-04-78--2-21-23101100000035-05-17
 658. 02-04-78--2-21-23101100000035-05-170
 659. 02-04-78--2-21-23101100000035-05-171
 660. 02-04-78--2-21-23101100000035-05-172
 661. 02-04-78--2-21-23101100000035-05-173
 662. 02-04-78--2-21-23101100000035-05-174
 663. 02-04-78--2-21-23101100000035-05-175
 664. 02-04-78--2-21-23101100000035-05-176
 665. 02-04-78--2-21-23101100000035-05-177
 666. 02-04-78--2-21-23101100000035-05-178
 667. 02-04-78--2-21-23101100000035-05-179
 668. 02-04-78--2-21-23101100000035-05-18
 669. 02-04-78--2-21-23101100000035-05-180
 670. 02-04-78--2-21-23101100000035-05-181
 671. 02-04-78--2-21-23101100000035-05-182
 672. 02-04-78--2-21-23101100000035-05-183
 673. 02-04-78--2-21-23101100000035-05-184
 674. 02-04-78--2-21-23101100000035-05-185
 675. 02-04-78--2-21-23101100000035-05-186
 676. 02-04-78--2-21-23101100000035-05-19
 677. 02-04-78--2-21-23101100000035-05-20
 678. 02-04-78--2-21-23101100000035-05-21
 679. 02-04-78--2-21-23101100000035-05-25
 680. 02-04-78--2-21-23101100000035-05-3
 681. 02-04-78--2-21-23101100000035-05-39
 682. 02-04-78--2-21-23101100000035-05-4
 683. 02-04-78--2-21-23101100000035-05-40
 684. 02-04-78--2-21-23101100000035-05-41
 685. 02-04-78--2-21-23101100000035-05-42
 686. 02-04-78--2-21-23101100000035-05-43
 687. 02-04-78--2-21-23101100000035-05-46
 688. 02-04-78--2-21-23101100000035-05-48
 689. 02-04-78--2-21-23101100000035-05-49
 690. 02-04-78--2-21-23101100000035-05-5
 691. 02-04-78--2-21-23101100000035-05-50
 692. 02-04-78--2-21-23101100000035-05-51
 693. 02-04-78--2-21-23101100000035-05-52
 694. 02-04-78--2-21-23101100000035-05-53
 695. 02-04-78--2-21-23101100000035-05-54
 696. 02-04-78--2-21-23101100000035-05-6
 697. 02-04-78--2-21-23101100000035-05-7
 698. 02-04-78--2-21-23101100000035-05-8
 699. 02-04-78--2-21-23101100000035-05-9
 700. 02-04-78--2-21-23101100000035-05-97
 701. 02-04-78--2-21-23101100000035-05-99
 702. 02-04-78--2-22-23091500000044-05-12
 703. 02-04-78--2-22-23091500000044-05-15
 704. 02-04-78--2-22-23091500000044-05-17
 705. 02-04-78--2-22-23091500000044-05-2
 706. 02-04-78--2-22-23091500000044-05-4
 707. 02-04-78--2-22-23091500000044-05-44
 708. 02-04-78--2-22-23091500000044-05-73
 709. 02-04-78--2-22-23091500000044-05-94
 710. 02-04-78--2-22-23091500000044-05-95
 711. 02-04-78--2-22-23092200000018-05-184
 712. 02-04-78--2-23-23092200000040-05-104
 713. 02-04-78--2-23-23101300000048-05-134
 714. 02-04-78--2-23-23101300000048-05-140
 715. 02-04-78--2-23-23101300000048-05-142
 716. 02-04-78--2-23-23101300000048-05-145
 717. 02-04-78--2-23-23101300000048-05-151
 718. 02-04-78--2-23-23101300000048-05-153
 719. 02-04-78--2-23-23101300000048-05-154
 720. 02-04-78--2-23-23101300000048-05-47
 721. 02-04-78--2-23-23101300000048-05-58
 722. 02-04-78--2-23-23101300000048-05-63
 723. 02-04-78--2-23-23101300000048-05-86
 724. 02-04-78--2-23-23101300000048-05-90
 725. 02-04-78--2-23-23101300000048-05-91
 726. 02-04-78--2-24-23090600000055-05-1
 727. 02-04-78--2-24-23090600000055-05-100
 728. 02-04-78--2-24-23090600000055-05-101
 729. 02-04-78--2-24-23090600000055-05-102
 730. 02-04-78--2-24-23090600000055-05-103
 731. 02-04-78--2-24-23090600000055-05-104
 732. 02-04-78--2-24-23090600000055-05-105
 733. 02-04-78--2-24-23090600000055-05-106
 734. 02-04-78--2-24-23090600000055-05-107
 735. 02-04-78--2-24-23090600000055-05-116
 736. 02-04-78--2-24-23090600000055-05-138
 737. 02-04-78--2-24-23090600000055-05-158
 738. 02-04-78--2-24-23090600000055-05-159
 739. 02-04-78--2-24-23090600000055-05-162
 740. 02-04-78--2-24-23090600000055-05-164
 741. 02-04-78--2-24-23090600000055-05-167
 742. 02-04-78--2-24-23090600000055-05-168
 743. 02-04-78--2-24-23090600000055-05-169
 744. 02-04-78--2-24-23090600000055-05-170
 745. 02-04-78--2-24-23090600000055-05-171
 746. 02-04-78--2-24-23090600000055-05-176
 747. 02-04-78--2-24-23090600000055-05-179
 748. 02-04-78--2-24-23090600000055-05-183
 749. 02-04-78--2-24-23090600000055-05-184
 750. 02-04-78--2-24-23090600000055-05-185
 751. 02-04-78--2-24-23090600000055-05-186
 752. 02-04-78--2-24-23090600000055-05-187
 753. 02-04-78--2-24-23090600000055-05-188
 754. 02-04-78--2-24-23090600000055-05-189
 755. 02-04-78--2-24-23090600000055-05-30
 756. 02-04-78--2-24-23090600000055-05-33
 757. 02-04-78--2-24-23090600000055-05-35
 758. 02-04-78--2-24-23090600000055-05-36
 759. 02-04-78--2-24-23090600000055-05-37
 760. 02-04-78--2-24-23090600000055-05-39
 761. 02-04-78--2-24-23090600000055-05-40
 762. 02-04-78--2-24-23090600000055-05-41
 763. 02-04-78--2-24-23090600000055-05-43
 764. 02-04-78--2-24-23090600000055-05-45
 765. 02-04-78--2-24-23090600000055-05-53
 766. 02-04-78--2-24-23090600000055-05-89
 767. 02-04-78--2-24-23090600000055-05-90
 768. 02-04-78--2-24-23090600000055-05-91
 769. 02-04-78--2-24-23090600000055-05-92
 770. 02-04-78--2-24-23090600000055-05-93
 771. 02-04-78--2-24-23090600000055-05-94
 772. 02-04-78--2-24-23090600000055-05-96
 773. 02-04-78--2-24-23090600000055-05-97
 774. 02-04-78--2-24-23090600000055-05-99
 775. 02-04-78--2-29-23082700000075-05-127
 776. 02-04-78--2-29-23082700000075-05-147
 777. 02-04-78--2-29-23082700000075-05-148
 778. 02-04-78--2-29-23082700000075-05-149
 779. 02-04-78--2-29-23082700000075-05-150
 780. 02-04-78--2-29-23082700000075-05-151
 781. 02-04-78--2-29-23082700000075-05-152
 782. 02-04-78--2-29-23082700000075-05-157
 783. 02-04-78--2-29-23082700000075-05-166
 784. 02-04-78--2-29-23082700000075-05-167
 785. 02-04-78--2-29-23082700000075-05-168
 786. 02-04-78--2-29-23082700000075-05-169
 787. 02-04-78--2-29-23082700000075-05-170
 788. 02-04-78--2-29-23082700000075-05-171
 789. 02-04-78--2-29-23082700000075-05-172
 790. 02-04-78--2-29-23082700000075-05-173
 791. 02-04-78--2-29-23082700000075-05-174
 792. 02-04-78--2-29-23082700000075-05-175
 793. 02-04-78--2-29-23082700000075-05-177
 794. 02-04-78--2-29-23082700000075-05-178
 795. 02-04-78--2-29-23082700000075-05-179
 796. 02-04-78--2-29-23082700000075-05-180
 797. 02-04-78--2-29-23082700000075-05-181
 798. 02-04-78--2-29-23082700000075-05-182
 799. 02-04-78--2-29-23082700000075-05-183
 800. 02-04-78--2-29-23082700000075-05-186
 801. 02-04-78--2-29-23082700000075-05-187
 802. 02-04-78--2-29-23082700000075-05-34
 803. 02-05-83--1-32-23101400000035-05-131
 804. 02-05-83--1-32-23101400000035-05-132
 805. 02-05-83--1-32-23101400000035-05-134
 806. 02-05-83--1-32-23101400000035-05-135
 807. 02-05-83--1-32-23101400000035-05-3
 808. 02-05-83--1-32-23101400000035-05-4
 809. 02-05-83--1-32-23101400000035-05-5
 810. 02-05-83--1-32-23101400000035-05-88
 811. 02-05-83--1-32-23101400000035-05-89
 812. 02-05-83--1-32-23101400000035-05-91
 813. 02-05-83--1-32-23101400000035-05-96
 814. 02-05-83--1-32-23101400000035-05-99
 815. 02-05-83--1-33-23091600000007-05-100
 816. 02-05-83--1-33-23091600000007-05-101
 817. 02-05-83--1-33-23091600000007-05-102
 818. 02-05-83--1-33-23091600000007-05-107
 819. 02-05-83--1-33-23091600000007-05-108
 820. 02-05-83--1-33-23091600000007-05-109
 821. 02-05-83--1-33-23091600000007-05-110
 822. 02-05-83--1-33-23091600000007-05-111
 823. 02-05-83--1-33-23091600000007-05-112
 824. 02-05-83--1-33-23091600000007-05-138
 825. 02-05-83--1-33-23091600000007-05-139
 826. 02-05-83--1-33-23091600000007-05-140
 827. 02-05-83--1-33-23091600000007-05-141
 828. 02-05-83--1-33-23091600000007-05-142
 829. 02-05-83--1-33-23091600000007-05-143
 830. 02-05-83--1-33-23091600000007-05-144
 831. 02-05-83--1-33-23091600000007-05-145
 832. 02-05-83--1-33-23091600000007-05-146
 833. 02-05-83--1-33-23091600000007-05-147
 834. 02-05-83--1-33-23091600000007-05-148
 835. 02-05-83--1-33-23091600000007-05-149
 836. 02-05-83--1-33-23091600000007-05-150
 837. 02-05-83--1-33-23091600000007-05-151
 838. 02-05-83--1-33-23091600000007-05-152
 839. 02-05-83--1-33-23091600000007-05-153
 840. 02-05-83--1-33-23091600000007-05-155
 841. 02-05-83--1-33-23091600000007-05-156
 842. 02-05-83--1-33-23091600000007-05-157
 843. 02-05-83--1-33-23091600000007-05-158
 844. 02-05-83--1-33-23091600000007-05-159
 845. 02-05-83--1-33-23091600000007-05-160
 846. 02-05-83--1-33-23091600000007-05-161
 847. 02-05-83--1-33-23091600000007-05-162
 848. 02-05-83--1-33-23091600000007-05-163
 849. 02-05-83--1-33-23091600000007-05-164
 850. 02-05-83--1-33-23091600000007-05-165
 851. 02-05-83--1-33-23091600000007-05-166
 852. 02-05-83--1-33-23091600000007-05-174
 853. 02-05-83--1-33-23091600000007-05-176
 854. 02-05-83--1-33-23091600000007-05-178
 855. 02-05-83--1-33-23091600000007-05-179
 856. 02-05-83--1-33-23091600000007-05-182
 857. 02-05-83--1-33-23091600000007-05-183
 858. 02-05-83--1-33-23091600000007-05-184
 859. 02-05-83--1-33-23091600000007-05-185
 860. 02-05-83--1-33-23091600000007-05-186
 861. 02-05-83--1-33-23091600000007-05-187
 862. 02-05-83--1-33-23091600000007-05-188
 863. 02-05-83--1-33-23091600000007-05-189
 864. 02-05-83--1-33-23091600000007-05-57
 865. 02-05-83--1-33-23091600000007-05-58
 866. 02-05-83--1-33-23091600000007-05-59
 867. 02-05-83--1-33-23091600000007-05-60
 868. 02-05-83--1-33-23091600000007-05-61
 869. 02-05-83--1-33-23091600000007-05-62
 870. 02-05-83--1-33-23091600000007-05-63
 871. 02-05-83--1-33-23091600000007-05-64
 872. 02-05-83--1-33-23091600000007-05-65
 873. 02-05-83--1-33-23091600000007-05-80
 874. 02-05-83--1-33-23091600000007-05-97
 875. 02-05-83--1-33-23091600000007-05-98
 876. 02-05-83--1-33-23091600000007-05-99
 877. 02-05-83--1-37-23100700000065-05-0
 878. 02-05-83--1-37-23100700000065-05-1
 879. 02-05-83--1-37-23100700000065-05-10
 880. 02-05-83--1-37-23100700000065-05-11
 881. 02-05-83--1-37-23100700000065-05-122
 882. 02-05-83--1-37-23100700000065-05-123
 883. 02-05-83--1-37-23100700000065-05-124
 884. 02-05-83--1-37-23100700000065-05-125
 885. 02-05-83--1-37-23100700000065-05-126
 886. 02-05-83--1-37-23100700000065-05-127
 887. 02-05-83--1-37-23100700000065-05-128
 888. 02-05-83--1-37-23100700000065-05-129
 889. 02-05-83--1-37-23100700000065-05-130
 890. 02-05-83--1-37-23100700000065-05-131
 891. 02-05-83--1-37-23100700000065-05-132
 892. 02-05-83--1-37-23100700000065-05-134
 893. 02-05-83--1-37-23100700000065-05-139
 894. 02-05-83--1-37-23100700000065-05-140
 895. 02-05-83--1-37-23100700000065-05-141
 896. 02-05-83--1-37-23100700000065-05-142
 897. 02-05-83--1-37-23100700000065-05-143
 898. 02-05-83--1-37-23100700000065-05-144
 899. 02-05-83--1-37-23100700000065-05-145
 900. 02-05-83--1-37-23100700000065-05-146
 901. 02-05-83--1-37-23100700000065-05-147
 902. 02-05-83--1-37-23100700000065-05-148
 903. 02-05-83--1-37-23100700000065-05-149
 904. 02-05-83--1-37-23100700000065-05-150
 905. 02-05-83--1-37-23100700000065-05-151
 906. 02-05-83--1-37-23100700000065-05-152
 907. 02-05-83--1-37-23100700000065-05-153
 908. 02-05-83--1-37-23100700000065-05-154
 909. 02-05-83--1-37-23100700000065-05-155
 910. 02-05-83--1-37-23100700000065-05-156
 911. 02-05-83--1-37-23100700000065-05-157
 912. 02-05-83--1-37-23100700000065-05-158
 913. 02-05-83--1-37-23100700000065-05-159
 914. 02-05-83--1-37-23100700000065-05-160
 915. 02-05-83--1-37-23100700000065-05-2
 916. 02-05-83--1-37-23100700000065-05-29
 917. 02-05-83--1-37-23100700000065-05-3
 918. 02-05-83--1-37-23100700000065-05-30
 919. 02-05-83--1-37-23100700000065-05-31
 920. 02-05-83--1-37-23100700000065-05-32
 921. 02-05-83--1-37-23100700000065-05-33
 922. 02-05-83--1-37-23100700000065-05-34
 923. 02-05-83--1-37-23100700000065-05-35
 924. 02-05-83--1-37-23100700000065-05-39
 925. 02-05-83--1-37-23100700000065-05-40
 926. 02-05-83--1-37-23100700000065-05-5
 927. 02-05-83--1-37-23100700000065-05-6
 928. 02-05-83--1-37-23100700000065-05-7
 929. 02-05-83--1-37-23100700000065-05-8
 930. 02-05-83--1-37-23100700000065-05-9
 931. 02-05-83--1-39-23100400000004-05-10
 932. 02-05-83--1-39-23100400000004-05-104
 933. 02-05-83--1-39-23100400000004-05-11
 934. 02-05-83--1-39-23100400000004-05-117
 935. 02-05-83--1-39-23100400000004-05-163
 936. 02-05-83--1-39-23100400000004-05-164
 937. 02-05-83--1-39-23100400000004-05-165
 938. 02-05-83--1-39-23100400000004-05-2
 939. 02-05-83--1-39-23100400000004-05-27
 940. 02-05-83--1-39-23100400000004-05-34
 941. 02-05-83--1-39-23100400000004-05-41
 942. 02-05-83--1-39-23100400000004-05-42
 943. 02-05-83--1-39-23100400000004-05-45
 944. 02-05-83--1-39-23100400000004-05-47
 945. 02-05-83--1-39-23100400000004-05-49
 946. 02-05-83--1-39-23100400000004-05-5
 947. 02-05-83--1-39-23100400000004-05-50
 948. 02-05-83--1-39-23100400000004-05-51
 949. 02-05-83--1-39-23100400000004-05-52
 950. 02-05-83--1-39-23100400000004-05-53
 951. 02-05-83--1-39-23100400000004-05-54
 952. 02-05-83--1-39-23100400000004-05-55
 953. 02-05-83--1-39-23100400000004-05-56
 954. 02-05-83--1-39-23100400000004-05-57
 955. 02-05-83--1-39-23100400000004-05-59
 956. 02-05-83--1-39-23100400000004-05-6
 957. 02-05-83--1-39-23100400000004-05-60
 958. 02-05-83--1-39-23100400000004-05-7
 959. 02-05-83--1-39-23100400000004-05-72
 960. 02-05-83--1-39-23100400000004-05-73
 961. 02-05-83--1-39-23100400000004-05-74
 962. 02-05-83--1-39-23100400000004-05-75
 963. 02-05-83--1-39-23100400000004-05-8
 964. 02-05-83--1-39-23100400000004-05-9
 965. 02-05-83--1-57-23101000000015-05-101
 966. 02-05-83--1-57-23101000000015-05-105
 967. 02-05-83--1-57-23101000000015-05-99
 968. 02-05-83--1-58-23101000000034-05-0
 969. 02-05-83--1-58-23101000000034-05-1
 970. 02-05-83--1-58-23101000000034-05-155
 971. 02-05-83--1-58-23101000000034-05-188
 972. 02-05-83--1-58-23101000000034-05-189
 973. 02-05-83--1-58-23101000000034-05-190
 974. 02-05-83--1-58-23101000000034-05-193
 975. 02-05-83--1-58-23101000000034-05-2
 976. 02-05-83--1-59-23092300000030-05-11
 977. 02-05-83--1-59-23092300000030-05-117
 978. 02-05-83--1-59-23092300000030-05-120
 979. 02-05-83--1-59-23092300000030-05-121
 980. 02-05-83--1-59-23092300000030-05-123
 981. 02-05-83--1-59-23092300000030-05-125
 982. 02-05-83--1-59-23092300000030-05-126
 983. 02-05-83--1-59-23092300000030-05-127
 984. 02-05-83--1-59-23092300000030-05-13
 985. 02-05-83--1-59-23092300000030-05-134
 986. 02-05-83--1-59-23092300000030-05-135
 987. 02-05-83--1-59-23092300000030-05-136
 988. 02-05-83--1-59-23092300000030-05-137
 989. 02-05-83--1-59-23092300000030-05-138
 990. 02-05-83--1-59-23092300000030-05-139
 991. 02-05-83--1-59-23092300000030-05-14
 992. 02-05-83--1-59-23092300000030-05-140
 993. 02-05-83--1-59-23092300000030-05-141
 994. 02-05-83--1-59-23092300000030-05-142
 995. 02-05-83--1-59-23092300000030-05-143
 996. 02-05-83--1-59-23092300000030-05-144
 997. 02-05-83--1-59-23092300000030-05-145
 998. 02-05-83--1-59-23092300000030-05-146
 999. 02-05-83--1-59-23092300000030-05-147
1000. 02-05-83--1-59-23092300000030-05-148
1001. 02-05-83--1-59-23092300000030-05-15
1002. 02-05-83--1-59-23092300000030-05-159
1003. 02-05-83--1-59-23092300000030-05-16
1004. 02-05-83--1-59-23092300000030-05-160
1005. 02-05-83--1-59-23092300000030-05-17
1006. 02-05-83--1-59-23092300000030-05-18
1007. 02-05-83--1-59-23092300000030-05-19
1008. 02-05-83--1-59-23092300000030-05-20
1009. 02-05-83--1-59-23092300000030-05-21
1010. 02-05-83--1-59-23092300000030-05-48
1011. 02-05-83--1-59-23092300000030-05-5
1012. 02-05-83--1-59-23092300000030-05-62
1013. 02-05-83--1-59-23092300000030-05-63
1014. 02-05-83--1-59-23092300000030-05-64
1015. 02-05-83--1-59-23092300000030-05-65
1016. 02-05-83--1-59-23092300000030-05-66
1017. 02-05-83--1-59-23092300000030-05-67
1018. 02-05-83--1-59-23092300000030-05-68
1019. 02-05-83--1-59-23092300000030-05-69
1020. 02-05-83--1-59-23092300000030-05-70
1021. 02-05-83--1-59-23092300000030-05-71
1022. 02-05-83--1-59-23092300000030-05-72
1023. 02-05-83--1-59-23092300000030-05-73
1024. 02-05-83--1-59-23092300000030-05-81
1025. 02-05-83--1-59-23092300000030-05-84
1026. 02-05-83--1-59-23092300000030-05-85
1027. 02-05-83--2-25-23091200000031-05-1
1028. 02-05-83--2-25-23091200000031-05-9
1029. 02-05-83--2-29-23101100000023-05-102
1030. 02-05-83--2-29-23101100000023-05-124
1031. 02-05-83--2-29-23101100000023-05-134
1032. 02-05-83--2-29-23101100000023-05-164
1033. 02-05-83--2-29-23101100000023-05-166
1034. 02-05-83--2-29-23101100000023-05-167
1035. 02-05-83--2-29-23101100000023-05-206
1036. 02-05-83--2-29-23101100000023-05-79
1037. 02-05-83--2-29-23101100000023-05-80
1038. 02-05-83--2-29-23101100000023-05-82
1039. 02-05-83--2-29-23101100000023-05-83
1040. 02-05-83--2-29-23101100000023-05-85
1041. 02-05-83--2-38-23091200000045-05-16
1042. 02-05-83--2-38-23091200000045-05-17
1043. 02-05-83--2-38-23091200000045-05-18
1044. 02-05-83--2-39-23101100000057-05-170
1045. 02-05-83--2-39-23101100000057-05-189
1046. 02-05-83--2-39-23101100000057-05-191
1047. 02-05-83--2-39-23101100000057-05-95
1048. 02-05-83--2-40-23092500000001-05-0
1049. 02-05-83--2-40-23092500000001-05-1
1050. 02-05-83--2-40-23092500000001-05-10
1051. 02-05-83--2-40-23092500000001-05-100
1052. 02-05-83--2-40-23092500000001-05-101
1053. 02-05-83--2-40-23092500000001-05-102
1054. 02-05-83--2-40-23092500000001-05-103
1055. 02-05-83--2-40-23092500000001-05-104
1056. 02-05-83--2-40-23092500000001-05-105
1057. 02-05-83--2-40-23092500000001-05-106
1058. 02-05-83--2-40-23092500000001-05-107
1059. 02-05-83--2-40-23092500000001-05-108
1060. 02-05-83--2-40-23092500000001-05-109
1061. 02-05-83--2-40-23092500000001-05-11
1062. 02-05-83--2-40-23092500000001-05-110
1063. 02-05-83--2-40-23092500000001-05-111
1064. 02-05-83--2-40-23092500000001-05-112
1065. 02-05-83--2-40-23092500000001-05-113
1066. 02-05-83--2-40-23092500000001-05-114
1067. 02-05-83--2-40-23092500000001-05-115
1068. 02-05-83--2-40-23092500000001-05-116
1069. 02-05-83--2-40-23092500000001-05-117
1070. 02-05-83--2-40-23092500000001-05-118
1071. 02-05-83--2-40-23092500000001-05-119
1072. 02-05-83--2-40-23092500000001-05-12
1073. 02-05-83--2-40-23092500000001-05-120
1074. 02-05-83--2-40-23092500000001-05-121
1075. 02-05-83--2-40-23092500000001-05-122
1076. 02-05-83--2-40-23092500000001-05-123
1077. 02-05-83--2-40-23092500000001-05-124
1078. 02-05-83--2-40-23092500000001-05-128
1079. 02-05-83--2-40-23092500000001-05-129
1080. 02-05-83--2-40-23092500000001-05-13
1081. 02-05-83--2-40-23092500000001-05-130
1082. 02-05-83--2-40-23092500000001-05-131
1083. 02-05-83--2-40-23092500000001-05-132
1084. 02-05-83--2-40-23092500000001-05-133
1085. 02-05-83--2-40-23092500000001-05-134
1086. 02-05-83--2-40-23092500000001-05-135
1087. 02-05-83--2-40-23092500000001-05-136
1088. 02-05-83--2-40-23092500000001-05-137
1089. 02-05-83--2-40-23092500000001-05-138
1090. 02-05-83--2-40-23092500000001-05-139
1091. 02-05-83--2-40-23092500000001-05-14
1092. 02-05-83--2-40-23092500000001-05-140
1093. 02-05-83--2-40-23092500000001-05-141
1094. 02-05-83--2-40-23092500000001-05-142
1095. 02-05-83--2-40-23092500000001-05-143
1096. 02-05-83--2-40-23092500000001-05-144
1097. 02-05-83--2-40-23092500000001-05-145
1098. 02-05-83--2-40-23092500000001-05-146
1099. 02-05-83--2-40-23092500000001-05-147
1100. 02-05-83--2-40-23092500000001-05-148
1101. 02-05-83--2-40-23092500000001-05-149
1102. 02-05-83--2-40-23092500000001-05-15
1103. 02-05-83--2-40-23092500000001-05-150
1104. 02-05-83--2-40-23092500000001-05-151
1105. 02-05-83--2-40-23092500000001-05-152
1106. 02-05-83--2-40-23092500000001-05-153
1107. 02-05-83--2-40-23092500000001-05-154
1108. 02-05-83--2-40-23092500000001-05-155
1109. 02-05-83--2-40-23092500000001-05-156
1110. 02-05-83--2-40-23092500000001-05-157
1111. 02-05-83--2-40-23092500000001-05-158
1112. 02-05-83--2-40-23092500000001-05-159
1113. 02-05-83--2-40-23092500000001-05-16
1114. 02-05-83--2-40-23092500000001-05-160
1115. 02-05-83--2-40-23092500000001-05-161
1116. 02-05-83--2-40-23092500000001-05-162
1117. 02-05-83--2-40-23092500000001-05-163
1118. 02-05-83--2-40-23092500000001-05-164
1119. 02-05-83--2-40-23092500000001-05-165
1120. 02-05-83--2-40-23092500000001-05-166
1121. 02-05-83--2-40-23092500000001-05-167
1122. 02-05-83--2-40-23092500000001-05-17
1123. 02-05-83--2-40-23092500000001-05-18
1124. 02-05-83--2-40-23092500000001-05-19
1125. 02-05-83--2-40-23092500000001-05-2
1126. 02-05-83--2-40-23092500000001-05-20
1127. 02-05-83--2-40-23092500000001-05-21
1128. 02-05-83--2-40-23092500000001-05-22
1129. 02-05-83--2-40-23092500000001-05-23
1130. 02-05-83--2-40-23092500000001-05-24
1131. 02-05-83--2-40-23092500000001-05-25
1132. 02-05-83--2-40-23092500000001-05-26
1133. 02-05-83--2-40-23092500000001-05-27
1134. 02-05-83--2-40-23092500000001-05-28
1135. 02-05-83--2-40-23092500000001-05-29
1136. 02-05-83--2-40-23092500000001-05-3
1137. 02-05-83--2-40-23092500000001-05-30
1138. 02-05-83--2-40-23092500000001-05-31
1139. 02-05-83--2-40-23092500000001-05-32
1140. 02-05-83--2-40-23092500000001-05-33
1141. 02-05-83--2-40-23092500000001-05-34
1142. 02-05-83--2-40-23092500000001-05-35
1143. 02-05-83--2-40-23092500000001-05-36
1144. 02-05-83--2-40-23092500000001-05-37
1145. 02-05-83--2-40-23092500000001-05-38
1146. 02-05-83--2-40-23092500000001-05-39
1147. 02-05-83--2-40-23092500000001-05-4
1148. 02-05-83--2-40-23092500000001-05-40
1149. 02-05-83--2-40-23092500000001-05-41
1150. 02-05-83--2-40-23092500000001-05-42
1151. 02-05-83--2-40-23092500000001-05-43
1152. 02-05-83--2-40-23092500000001-05-44
1153. 02-05-83--2-40-23092500000001-05-45
1154. 02-05-83--2-40-23092500000001-05-46
1155. 02-05-83--2-40-23092500000001-05-47
1156. 02-05-83--2-40-23092500000001-05-48
1157. 02-05-83--2-40-23092500000001-05-49
1158. 02-05-83--2-40-23092500000001-05-5
1159. 02-05-83--2-40-23092500000001-05-50
1160. 02-05-83--2-40-23092500000001-05-51
