오분류 패턴: Engaged(Interest) → Engaged(Calm)
케이스 수: 2741개
비율: 1.99%
 580. 02-04-78--1-25-23100600000024-01-2
 581. 02-04-78--1-25-23100600000024-01-20
 582. 02-04-78--1-25-23100600000024-01-200
 583. 02-04-78--1-25-23100600000024-01-201
 584. 02-04-78--1-25-23100600000024-01-202
 585. 02-04-78--1-25-23100600000024-01-206
 586. 02-04-78--1-25-23100600000024-01-207
 587. 02-04-78--1-25-23100600000024-01-209
 588. 02-04-78--1-25-23100600000024-01-21
 589. 02-04-78--1-25-23100600000024-01-22
 590. 02-04-78--1-25-23100600000024-01-23
 591. 02-04-78--1-25-23100600000024-01-24
 592. 02-04-78--1-25-23100600000024-01-25
 593. 02-04-78--1-25-23100600000024-01-26
 594. 02-04-78--1-25-23100600000024-01-29
 595. 02-04-78--1-25-23100600000024-01-30
 596. 02-04-78--1-25-23100600000024-01-31
 597. 02-04-78--1-25-23100600000024-01-32
 598. 02-04-78--1-25-23100600000024-01-33
 599. 02-04-78--1-25-23100600000024-01-34
 600. 02-04-78--1-25-23100600000024-01-35
 601. 02-04-78--1-25-23100600000024-01-36
 602. 02-04-78--1-25-23100600000024-01-41
 603. 02-04-78--1-25-23100600000024-01-44
 604. 02-04-78--1-25-23100600000024-01-46
 605. 02-04-78--1-25-23100600000024-01-47
 606. 02-04-78--1-25-23100600000024-01-48
 607. 02-04-78--1-25-23100600000024-01-49
 608. 02-04-78--1-25-23100600000024-01-5
 609. 02-04-78--1-25-23100600000024-01-50
 610. 02-04-78--1-25-23100600000024-01-51
 611. 02-04-78--1-25-23100600000024-01-52
 612. 02-04-78--1-25-23100600000024-01-53
 613. 02-04-78--1-25-23100600000024-01-55
 614. 02-04-78--1-25-23100600000024-01-57
 615. 02-04-78--1-25-23100600000024-01-58
 616. 02-04-78--1-25-23100600000024-01-59
 617. 02-04-78--1-25-23100600000024-01-6
 618. 02-04-78--1-25-23100600000024-01-61
 619. 02-04-78--1-25-23100600000024-01-62
 620. 02-04-78--1-25-23100600000024-01-68
 621. 02-04-78--1-25-23100600000024-01-69
 622. 02-04-78--1-25-23100600000024-01-7
 623. 02-04-78--1-25-23100600000024-01-71
 624. 02-04-78--1-25-23100600000024-01-74
 625. 02-04-78--1-25-23100600000024-01-75
 626. 02-04-78--1-25-23100600000024-01-76
 627. 02-04-78--1-25-23100600000024-01-77
 628. 02-04-78--1-25-23100600000024-01-78
 629. 02-04-78--1-25-23100600000024-01-79
 630. 02-04-78--1-25-23100600000024-01-8
 631. 02-04-78--1-25-23100600000024-01-80
 632. 02-04-78--1-25-23100600000024-01-81
 633. 02-04-78--1-25-23100600000024-01-82
 634. 02-04-78--1-25-23100600000024-01-83
 635. 02-04-78--1-25-23100600000024-01-84
 636. 02-04-78--1-25-23100600000024-01-85
 637. 02-04-78--1-25-23100600000024-01-87
 638. 02-04-78--1-25-23100600000024-01-88
 639. 02-04-78--1-25-23100600000024-01-89
 640. 02-04-78--1-25-23100600000024-01-9
 641. 02-04-78--1-25-23100600000024-01-92
 642. 02-04-78--1-25-23100600000024-01-93
 643. 02-04-78--1-25-23100600000024-01-94
 644. 02-04-78--1-25-23100600000024-01-95
 645. 02-04-78--1-25-23100600000024-01-96
 646. 02-04-78--1-25-23100600000024-01-97
 647. 02-04-78--1-25-23100600000024-01-98
 648. 02-04-78--1-25-23100600000024-01-99
 649. 02-04-78--1-25-23100600000039-01-158
 650. 02-04-78--1-25-23100600000039-01-2
 651. 02-04-78--1-25-23100600000039-01-39
 652. 02-04-78--1-25-23101300000009-01-102
 653. 02-04-78--1-25-23101300000009-01-107
 654. 02-04-78--1-25-23101300000009-01-135
 655. 02-04-78--1-25-23101300000009-01-164
 656. 02-04-78--1-25-23101300000009-01-165
 657. 02-04-78--1-25-23101300000009-01-167
 658. 02-04-78--1-25-23101300000009-01-177
 659. 02-04-78--1-25-23101300000009-01-192
 660. 02-04-78--1-25-23101300000009-01-194
 661. 02-04-78--1-25-23101300000009-01-196
 662. 02-04-78--1-25-23101300000009-01-204
 663. 02-04-78--1-25-23101300000009-01-23
 664. 02-04-78--1-25-23101300000009-01-25
 665. 02-04-78--1-25-23101300000009-01-35
 666. 02-04-78--1-25-23101300000009-01-47
 667. 02-04-78--1-25-23101300000009-01-62
 668. 02-04-78--1-25-23101300000009-01-66
 669. 02-04-78--1-25-23101300000009-01-67
 670. 02-04-78--1-25-23101300000009-01-69
 671. 02-04-78--1-25-23101300000009-01-74
 672. 02-04-78--1-26-23090600000052-01-109
 673. 02-04-78--1-26-23090600000052-01-111
 674. 02-04-78--1-26-23090600000052-01-117
 675. 02-04-78--1-26-23090600000052-01-126
 676. 02-04-78--1-26-23090600000052-01-162
 677. 02-04-78--1-26-23090600000052-01-192
 678. 02-04-78--1-26-23090600000052-01-200
 679. 02-04-78--1-26-23090600000052-01-216
 680. 02-04-78--1-26-23090600000052-01-220
 681. 02-04-78--1-26-23090600000052-01-25
 682. 02-04-78--1-26-23090600000052-01-32
 683. 02-04-78--1-26-23090600000052-01-33
 684. 02-04-78--1-26-23090600000052-01-34
 685. 02-04-78--1-26-23090600000052-01-35
 686. 02-04-78--1-26-23090600000052-01-38
 687. 02-04-78--1-26-23090600000052-01-39
 688. 02-04-78--1-26-23090600000052-01-4
 689. 02-04-78--1-26-23090600000052-01-46
 690. 02-04-78--1-26-23090600000052-01-5
 691. 02-04-78--1-26-23090600000052-01-50
 692. 02-04-78--1-26-23090600000052-01-52
 693. 02-04-78--1-26-23090600000052-01-53
 694. 02-04-78--1-26-23090600000052-01-54
 695. 02-04-78--1-26-23090600000052-01-55
 696. 02-04-78--1-26-23090600000052-01-64
 697. 02-04-78--1-26-23090600000052-01-7
 698. 02-04-78--1-26-23090600000052-01-73
 699. 02-04-78--1-26-23090600000052-01-79
 700. 02-04-78--1-26-23090600000052-01-86
 701. 02-04-78--1-26-23090600000052-01-9
 702. 02-04-78--1-26-23090600000052-01-91
 703. 02-04-78--1-26-23090600000052-01-92
 704. 02-04-78--1-26-23090600000052-01-93
 705. 02-04-78--1-26-23090600000052-01-95
 706. 02-04-78--1-26-23090600000052-01-96
 707. 02-04-78--1-26-23090600000052-01-97
 708. 02-04-78--1-26-23090600000052-01-98
 709. 02-04-78--1-26-23090600000052-01-99
 710. 02-04-78--1-26-23090800000029-01-105
 711. 02-04-78--1-26-23090800000029-01-140
 712. 02-04-78--1-27-23082700000327-01-160
 713. 02-04-78--1-27-23082700000327-01-161
 714. 02-04-78--1-27-23082700000327-01-163
 715. 02-04-78--1-27-23082700000327-01-180
 716. 02-04-78--1-27-23082700000327-01-181
 717. 02-04-78--1-27-23091200000037-01-173
 718. 02-04-78--1-27-23091200000037-01-195
 719. 02-04-78--1-27-23092000000029-01-100
 720. 02-04-78--1-27-23092000000029-01-110
 721. 02-04-78--1-27-23092000000029-01-124
 722. 02-04-78--1-27-23092000000029-01-129
 723. 02-04-78--1-27-23092000000029-01-131
 724. 02-04-78--1-27-23092000000029-01-132
 725. 02-04-78--1-27-23092000000029-01-134
 726. 02-04-78--1-27-23092000000029-01-135
 727. 02-04-78--1-27-23092000000029-01-138
 728. 02-04-78--1-27-23092000000029-01-140
 729. 02-04-78--1-27-23092000000029-01-144
 730. 02-04-78--1-27-23092000000029-01-158
 731. 02-04-78--1-27-23092000000029-01-159
 732. 02-04-78--1-27-23092000000029-01-166
 733. 02-04-78--1-27-23092000000029-01-184
 734. 02-04-78--1-27-23092000000029-01-2
 735. 02-04-78--1-27-23092000000029-01-208
 736. 02-04-78--1-27-23092000000029-01-209
 737. 02-04-78--1-27-23092000000029-01-25
 738. 02-04-78--1-27-23092000000029-01-33
 739. 02-04-78--1-27-23092000000029-01-4
 740. 02-04-78--1-27-23092000000029-01-43
 741. 02-04-78--1-27-23092000000029-01-48
 742. 02-04-78--1-27-23092000000029-01-51
 743. 02-04-78--1-27-23092000000029-01-68
 744. 02-04-78--1-27-23092000000029-01-69
 745. 02-04-78--1-27-23092000000029-01-86
 746. 02-04-78--1-27-23092000000029-01-88
 747. 02-04-78--1-27-23092000000029-01-89
 748. 02-04-78--1-27-23092000000029-01-90
 749. 02-04-78--1-27-23092000000029-01-94
 750. 02-04-78--1-27-23092000000029-01-95
 751. 02-04-78--1-27-23092000000029-01-99
 752. 02-04-78--2-21-23090800000046-01-159
 753. 02-04-78--2-21-23090800000046-01-197
 754. 02-04-78--2-21-23090800000046-01-200
 755. 02-04-78--2-21-23090800000046-01-36
 756. 02-04-78--2-21-23090800000046-01-58
 757. 02-04-78--2-21-23090800000046-01-61
 758. 02-04-78--2-21-23101100000035-01-10
 759. 02-04-78--2-21-23101100000035-01-100
 760. 02-04-78--2-21-23101100000035-01-101
 761. 02-04-78--2-21-23101100000035-01-104
 762. 02-04-78--2-21-23101100000035-01-106
 763. 02-04-78--2-21-23101100000035-01-107
 764. 02-04-78--2-21-23101100000035-01-109
 765. 02-04-78--2-21-23101100000035-01-11
 766. 02-04-78--2-21-23101100000035-01-110
 767. 02-04-78--2-21-23101100000035-01-112
 768. 02-04-78--2-21-23101100000035-01-113
 769. 02-04-78--2-21-23101100000035-01-114
 770. 02-04-78--2-21-23101100000035-01-115
 771. 02-04-78--2-21-23101100000035-01-116
 772. 02-04-78--2-21-23101100000035-01-117
 773. 02-04-78--2-21-23101100000035-01-118
 774. 02-04-78--2-21-23101100000035-01-119
 775. 02-04-78--2-21-23101100000035-01-120
 776. 02-04-78--2-21-23101100000035-01-121
 777. 02-04-78--2-21-23101100000035-01-122
 778. 02-04-78--2-21-23101100000035-01-126
 779. 02-04-78--2-21-23101100000035-01-129
 780. 02-04-78--2-21-23101100000035-01-130
 781. 02-04-78--2-21-23101100000035-01-131
 782. 02-04-78--2-21-23101100000035-01-132
 783. 02-04-78--2-21-23101100000035-01-134
 784. 02-04-78--2-21-23101100000035-01-135
 785. 02-04-78--2-21-23101100000035-01-136
 786. 02-04-78--2-21-23101100000035-01-137
 787. 02-04-78--2-21-23101100000035-01-138
 788. 02-04-78--2-21-23101100000035-01-139
 789. 02-04-78--2-21-23101100000035-01-140
 790. 02-04-78--2-21-23101100000035-01-141
 791. 02-04-78--2-21-23101100000035-01-142
 792. 02-04-78--2-21-23101100000035-01-143
 793. 02-04-78--2-21-23101100000035-01-144
 794. 02-04-78--2-21-23101100000035-01-145
 795. 02-04-78--2-21-23101100000035-01-146
 796. 02-04-78--2-21-23101100000035-01-147
 797. 02-04-78--2-21-23101100000035-01-148
 798. 02-04-78--2-21-23101100000035-01-149
 799. 02-04-78--2-21-23101100000035-01-150
 800. 02-04-78--2-21-23101100000035-01-151
 801. 02-04-78--2-21-23101100000035-01-152
 802. 02-04-78--2-21-23101100000035-01-153
 803. 02-04-78--2-21-23101100000035-01-154
 804. 02-04-78--2-21-23101100000035-01-155
 805. 02-04-78--2-21-23101100000035-01-156
 806. 02-04-78--2-21-23101100000035-01-157
 807. 02-04-78--2-21-23101100000035-01-158
 808. 02-04-78--2-21-23101100000035-01-159
 809. 02-04-78--2-21-23101100000035-01-160
 810. 02-04-78--2-21-23101100000035-01-161
 811. 02-04-78--2-21-23101100000035-01-162
 812. 02-04-78--2-21-23101100000035-01-163
 813. 02-04-78--2-21-23101100000035-01-164
 814. 02-04-78--2-21-23101100000035-01-165
 815. 02-04-78--2-21-23101100000035-01-166
 816. 02-04-78--2-21-23101100000035-01-167
 817. 02-04-78--2-21-23101100000035-01-170
 818. 02-04-78--2-21-23101100000035-01-171
 819. 02-04-78--2-21-23101100000035-01-172
 820. 02-04-78--2-21-23101100000035-01-173
 821. 02-04-78--2-21-23101100000035-01-174
 822. 02-04-78--2-21-23101100000035-01-175
 823. 02-04-78--2-21-23101100000035-01-176
 824. 02-04-78--2-21-23101100000035-01-177
 825. 02-04-78--2-21-23101100000035-01-178
 826. 02-04-78--2-21-23101100000035-01-179
 827. 02-04-78--2-21-23101100000035-01-18
 828. 02-04-78--2-21-23101100000035-01-181
 829. 02-04-78--2-21-23101100000035-01-182
 830. 02-04-78--2-21-23101100000035-01-183
 831. 02-04-78--2-21-23101100000035-01-184
 832. 02-04-78--2-21-23101100000035-01-185
 833. 02-04-78--2-21-23101100000035-01-186
 834. 02-04-78--2-21-23101100000035-01-187
 835. 02-04-78--2-21-23101100000035-01-188
 836. 02-04-78--2-21-23101100000035-01-189
 837. 02-04-78--2-21-23101100000035-01-19
 838. 02-04-78--2-21-23101100000035-01-190
 839. 02-04-78--2-21-23101100000035-01-191
 840. 02-04-78--2-21-23101100000035-01-192
 841. 02-04-78--2-21-23101100000035-01-193
 842. 02-04-78--2-21-23101100000035-01-194
 843. 02-04-78--2-21-23101100000035-01-195
 844. 02-04-78--2-21-23101100000035-01-196
 845. 02-04-78--2-21-23101100000035-01-197
 846. 02-04-78--2-21-23101100000035-01-198
 847. 02-04-78--2-21-23101100000035-01-199
 848. 02-04-78--2-21-23101100000035-01-20
 849. 02-04-78--2-21-23101100000035-01-200
 850. 02-04-78--2-21-23101100000035-01-201
 851. 02-04-78--2-21-23101100000035-01-202
 852. 02-04-78--2-21-23101100000035-01-203
 853. 02-04-78--2-21-23101100000035-01-204
 854. 02-04-78--2-21-23101100000035-01-205
 855. 02-04-78--2-21-23101100000035-01-206
 856. 02-04-78--2-21-23101100000035-01-207
 857. 02-04-78--2-21-23101100000035-01-208
 858. 02-04-78--2-21-23101100000035-01-209
 859. 02-04-78--2-21-23101100000035-01-21
 860. 02-04-78--2-21-23101100000035-01-213
 861. 02-04-78--2-21-23101100000035-01-214
 862. 02-04-78--2-21-23101100000035-01-215
 863. 02-04-78--2-21-23101100000035-01-22
 864. 02-04-78--2-21-23101100000035-01-23
 865. 02-04-78--2-21-23101100000035-01-24
 866. 02-04-78--2-21-23101100000035-01-25
 867. 02-04-78--2-21-23101100000035-01-26
 868. 02-04-78--2-21-23101100000035-01-27
 869. 02-04-78--2-21-23101100000035-01-28
 870. 02-04-78--2-21-23101100000035-01-29
 871. 02-04-78--2-21-23101100000035-01-30
 872. 02-04-78--2-21-23101100000035-01-31
 873. 02-04-78--2-21-23101100000035-01-32
 874. 02-04-78--2-21-23101100000035-01-33
 875. 02-04-78--2-21-23101100000035-01-34
 876. 02-04-78--2-21-23101100000035-01-35
 877. 02-04-78--2-21-23101100000035-01-36
 878. 02-04-78--2-21-23101100000035-01-37
 879. 02-04-78--2-21-23101100000035-01-38
 880. 02-04-78--2-21-23101100000035-01-39
 881. 02-04-78--2-21-23101100000035-01-40
 882. 02-04-78--2-21-23101100000035-01-41
 883. 02-04-78--2-21-23101100000035-01-42
 884. 02-04-78--2-21-23101100000035-01-43
 885. 02-04-78--2-21-23101100000035-01-44
 886. 02-04-78--2-21-23101100000035-01-45
 887. 02-04-78--2-21-23101100000035-01-46
 888. 02-04-78--2-21-23101100000035-01-47
 889. 02-04-78--2-21-23101100000035-01-48
 890. 02-04-78--2-21-23101100000035-01-49
 891. 02-04-78--2-21-23101100000035-01-5
 892. 02-04-78--2-21-23101100000035-01-51
 893. 02-04-78--2-21-23101100000035-01-52
 894. 02-04-78--2-21-23101100000035-01-53
 895. 02-04-78--2-21-23101100000035-01-56
 896. 02-04-78--2-21-23101100000035-01-58
 897. 02-04-78--2-21-23101100000035-01-59
 898. 02-04-78--2-21-23101100000035-01-6
 899. 02-04-78--2-21-23101100000035-01-63
 900. 02-04-78--2-21-23101100000035-01-64
 901. 02-04-78--2-21-23101100000035-01-65
 902. 02-04-78--2-21-23101100000035-01-66
 903. 02-04-78--2-21-23101100000035-01-67
 904. 02-04-78--2-21-23101100000035-01-68
 905. 02-04-78--2-21-23101100000035-01-69
 906. 02-04-78--2-21-23101100000035-01-7
 907. 02-04-78--2-21-23101100000035-01-70
 908. 02-04-78--2-21-23101100000035-01-72
 909. 02-04-78--2-21-23101100000035-01-74
 910. 02-04-78--2-21-23101100000035-01-75
 911. 02-04-78--2-21-23101100000035-01-76
 912. 02-04-78--2-21-23101100000035-01-77
 913. 02-04-78--2-21-23101100000035-01-8
 914. 02-04-78--2-21-23101100000035-01-80
 915. 02-04-78--2-21-23101100000035-01-82
 916. 02-04-78--2-21-23101100000035-01-83
 917. 02-04-78--2-21-23101100000035-01-84
 918. 02-04-78--2-21-23101100000035-01-85
 919. 02-04-78--2-21-23101100000035-01-88
 920. 02-04-78--2-21-23101100000035-01-89
 921. 02-04-78--2-21-23101100000035-01-9
 922. 02-04-78--2-21-23101100000035-01-90
 923. 02-04-78--2-21-23101100000035-01-91
 924. 02-04-78--2-21-23101100000035-01-92
 925. 02-04-78--2-21-23101100000035-01-93
 926. 02-04-78--2-21-23101100000035-01-94
 927. 02-04-78--2-21-23101100000035-01-95
 928. 02-04-78--2-21-23101100000035-01-96
 929. 02-04-78--2-22-23091500000044-01-53
 930. 02-04-78--2-22-23092200000018-01-103
 931. 02-04-78--2-22-23092200000018-01-104
 932. 02-04-78--2-22-23092200000018-01-105
 933. 02-04-78--2-22-23092200000018-01-12
 934. 02-04-78--2-22-23092200000018-01-127
 935. 02-04-78--2-22-23092200000018-01-13
 936. 02-04-78--2-22-23092200000018-01-134
 937. 02-04-78--2-22-23092200000018-01-144
 938. 02-04-78--2-22-23092200000018-01-147
 939. 02-04-78--2-22-23092200000018-01-149
 940. 02-04-78--2-22-23092200000018-01-150
 941. 02-04-78--2-22-23092200000018-01-151
 942. 02-04-78--2-22-23092200000018-01-153
 943. 02-04-78--2-22-23092200000018-01-155
 944. 02-04-78--2-22-23092200000018-01-156
 945. 02-04-78--2-22-23092200000018-01-158
 946. 02-04-78--2-22-23092200000018-01-159
 947. 02-04-78--2-22-23092200000018-01-160
 948. 02-04-78--2-22-23092200000018-01-168
 949. 02-04-78--2-22-23092200000018-01-169
 950. 02-04-78--2-22-23092200000018-01-17
 951. 02-04-78--2-22-23092200000018-01-170
 952. 02-04-78--2-22-23092200000018-01-171
 953. 02-04-78--2-22-23092200000018-01-172
 954. 02-04-78--2-22-23092200000018-01-174
 955. 02-04-78--2-22-23092200000018-01-175
 956. 02-04-78--2-22-23092200000018-01-176
 957. 02-04-78--2-22-23092200000018-01-177
 958. 02-04-78--2-22-23092200000018-01-178
 959. 02-04-78--2-22-23092200000018-01-179
 960. 02-04-78--2-22-23092200000018-01-18
 961. 02-04-78--2-22-23092200000018-01-182
 962. 02-04-78--2-22-23092200000018-01-184
 963. 02-04-78--2-22-23092200000018-01-189
 964. 02-04-78--2-22-23092200000018-01-19
 965. 02-04-78--2-22-23092200000018-01-196
 966. 02-04-78--2-22-23092200000018-01-197
 967. 02-04-78--2-22-23092200000018-01-198
 968. 02-04-78--2-22-23092200000018-01-199
 969. 02-04-78--2-22-23092200000018-01-2
 970. 02-04-78--2-22-23092200000018-01-20
 971. 02-04-78--2-22-23092200000018-01-200
 972. 02-04-78--2-22-23092200000018-01-204
 973. 02-04-78--2-22-23092200000018-01-205
 974. 02-04-78--2-22-23092200000018-01-206
 975. 02-04-78--2-22-23092200000018-01-3
 976. 02-04-78--2-22-23092200000018-01-36
 977. 02-04-78--2-22-23092200000018-01-4
 978. 02-04-78--2-22-23092200000018-01-40
 979. 02-04-78--2-22-23092200000018-01-42
 980. 02-04-78--2-22-23092200000018-01-43
 981. 02-04-78--2-22-23092200000018-01-44
 982. 02-04-78--2-22-23092200000018-01-45
 983. 02-04-78--2-22-23092200000018-01-50
 984. 02-04-78--2-22-23092200000018-01-51
 985. 02-04-78--2-22-23092200000018-01-53
 986. 02-04-78--2-22-23092200000018-01-54
 987. 02-04-78--2-22-23092200000018-01-55
 988. 02-04-78--2-22-23092200000018-01-56
 989. 02-04-78--2-22-23092200000018-01-60
 990. 02-04-78--2-22-23092200000018-01-61
 991. 02-04-78--2-22-23092200000018-01-64
 992. 02-04-78--2-22-23092200000018-01-67
 993. 02-04-78--2-22-23092200000018-01-79
 994. 02-04-78--2-22-23092200000018-01-8
 995. 02-04-78--2-22-23092200000018-01-80
 996. 02-04-78--2-22-23092200000018-01-85
 997. 02-04-78--2-22-23092200000018-01-86
 998. 02-04-78--2-22-23092200000018-01-87
 999. 02-04-78--2-22-23092200000018-01-88
1000. 02-04-78--2-22-23092200000018-01-89
1001. 02-04-78--2-22-23092200000018-01-91
1002. 02-04-78--2-22-23092200000018-01-92
1003. 02-04-78--2-22-23092200000018-01-98
1004. 02-04-78--2-23-23092200000040-01-100
1005. 02-04-78--2-23-23092200000040-01-101
1006. 02-04-78--2-23-23092200000040-01-102
1007. 02-04-78--2-23-23092200000040-01-103
1008. 02-04-78--2-23-23092200000040-01-104
1009. 02-04-78--2-23-23092200000040-01-105
1010. 02-04-78--2-23-23092200000040-01-106
1011. 02-04-78--2-23-23092200000040-01-107
1012. 02-04-78--2-23-23092200000040-01-109
1013. 02-04-78--2-23-23092200000040-01-110
1014. 02-04-78--2-23-23092200000040-01-111
1015. 02-04-78--2-23-23092200000040-01-112
1016. 02-04-78--2-23-23092200000040-01-113
1017. 02-04-78--2-23-23092200000040-01-114
1018. 02-04-78--2-23-23092200000040-01-115
1019. 02-04-78--2-23-23092200000040-01-116
1020. 02-04-78--2-23-23092200000040-01-117
1021. 02-04-78--2-23-23092200000040-01-118
1022. 02-04-78--2-23-23092200000040-01-119
1023. 02-04-78--2-23-23092200000040-01-120
1024. 02-04-78--2-23-23092200000040-01-121
1025. 02-04-78--2-23-23092200000040-01-122
1026. 02-04-78--2-23-23092200000040-01-123
1027. 02-04-78--2-23-23092200000040-01-125
1028. 02-04-78--2-23-23092200000040-01-126
1029. 02-04-78--2-23-23092200000040-01-127
1030. 02-04-78--2-23-23092200000040-01-135
1031. 02-04-78--2-23-23092200000040-01-136
1032. 02-04-78--2-23-23092200000040-01-138
1033. 02-04-78--2-23-23092200000040-01-139
1034. 02-04-78--2-23-23092200000040-01-142
1035. 02-04-78--2-23-23092200000040-01-143
1036. 02-04-78--2-23-23092200000040-01-145
1037. 02-04-78--2-23-23092200000040-01-147
1038. 02-04-78--2-23-23092200000040-01-148
1039. 02-04-78--2-23-23092200000040-01-149
1040. 02-04-78--2-23-23092200000040-01-155
1041. 02-04-78--2-23-23092200000040-01-167
1042. 02-04-78--2-23-23092200000040-01-172
1043. 02-04-78--2-23-23092200000040-01-173
1044. 02-04-78--2-23-23092200000040-01-176
1045. 02-04-78--2-23-23092200000040-01-180
1046. 02-04-78--2-23-23092200000040-01-186
1047. 02-04-78--2-23-23092200000040-01-187
1048. 02-04-78--2-23-23092200000040-01-196
1049. 02-04-78--2-23-23092200000040-01-197
1050. 02-04-78--2-23-23092200000040-01-198
1051. 02-04-78--2-23-23092200000040-01-24
1052. 02-04-78--2-23-23092200000040-01-25
1053. 02-04-78--2-23-23092200000040-01-27
1054. 02-04-78--2-23-23092200000040-01-28
1055. 02-04-78--2-23-23092200000040-01-29
1056. 02-04-78--2-23-23092200000040-01-30
1057. 02-04-78--2-23-23092200000040-01-34
1058. 02-04-78--2-23-23092200000040-01-35
1059. 02-04-78--2-23-23092200000040-01-36
1060. 02-04-78--2-23-23092200000040-01-45
1061. 02-04-78--2-23-23092200000040-01-46
1062. 02-04-78--2-23-23092200000040-01-47
1063. 02-04-78--2-23-23092200000040-01-48
1064. 02-04-78--2-23-23092200000040-01-49
1065. 02-04-78--2-23-23092200000040-01-50
1066. 02-04-78--2-23-23092200000040-01-51
1067. 02-04-78--2-23-23092200000040-01-52
1068. 02-04-78--2-23-23092200000040-01-53
1069. 02-04-78--2-23-23092200000040-01-54
1070. 02-04-78--2-23-23092200000040-01-56
1071. 02-04-78--2-23-23092200000040-01-57
1072. 02-04-78--2-23-23092200000040-01-58
1073. 02-04-78--2-23-23092200000040-01-59
1074. 02-04-78--2-23-23092200000040-01-60
1075. 02-04-78--2-23-23092200000040-01-61
1076. 02-04-78--2-23-23092200000040-01-67
1077. 02-04-78--2-23-23092200000040-01-7
1078. 02-04-78--2-23-23092200000040-01-86
1079. 02-04-78--2-23-23092200000040-01-87
1080. 02-04-78--2-23-23092200000040-01-88
1081. 02-04-78--2-23-23092200000040-01-89
1082. 02-04-78--2-23-23092200000040-01-90
1083. 02-04-78--2-23-23092200000040-01-91
1084. 02-04-78--2-23-23092200000040-01-92
1085. 02-04-78--2-23-23092200000040-01-93
1086. 02-04-78--2-23-23092200000040-01-94
1087. 02-04-78--2-23-23092200000040-01-95
1088. 02-04-78--2-23-23092200000040-01-96
1089. 02-04-78--2-23-23092200000040-01-97
1090. 02-04-78--2-23-23092200000040-01-98
1091. 02-04-78--2-23-23092200000040-01-99
1092. 02-04-78--2-23-23101500000012-01-95
1093. 02-04-78--2-24-23090600000055-01-0
1094. 02-04-78--2-24-23090600000055-01-1
1095. 02-04-78--2-24-23090600000055-01-10
1096. 02-04-78--2-24-23090600000055-01-103
1097. 02-04-78--2-24-23090600000055-01-107
1098. 02-04-78--2-24-23090600000055-01-108
1099. 02-04-78--2-24-23090600000055-01-11
1100. 02-04-78--2-24-23090600000055-01-12
1101. 02-04-78--2-24-23090600000055-01-120
1102. 02-04-78--2-24-23090600000055-01-14
1103. 02-04-78--2-24-23090600000055-01-15
1104. 02-04-78--2-24-23090600000055-01-16
1105. 02-04-78--2-24-23090600000055-01-162
1106. 02-04-78--2-24-23090600000055-01-167
1107. 02-04-78--2-24-23090600000055-01-17
1108. 02-04-78--2-24-23090600000055-01-18
1109. 02-04-78--2-24-23090600000055-01-19
1110. 02-04-78--2-24-23090600000055-01-193
1111. 02-04-78--2-24-23090600000055-01-2
1112. 02-04-78--2-24-23090600000055-01-20
1113. 02-04-78--2-24-23090600000055-01-21
1114. 02-04-78--2-24-23090600000055-01-22
1115. 02-04-78--2-24-23090600000055-01-23
1116. 02-04-78--2-24-23090600000055-01-24
1117. 02-04-78--2-24-23090600000055-01-26
1118. 02-04-78--2-24-23090600000055-01-29
1119. 02-04-78--2-24-23090600000055-01-3
1120. 02-04-78--2-24-23090600000055-01-30
1121. 02-04-78--2-24-23090600000055-01-31
1122. 02-04-78--2-24-23090600000055-01-32
1123. 02-04-78--2-24-23090600000055-01-33
1124. 02-04-78--2-24-23090600000055-01-34
1125. 02-04-78--2-24-23090600000055-01-35
1126. 02-04-78--2-24-23090600000055-01-36
1127. 02-04-78--2-24-23090600000055-01-38
1128. 02-04-78--2-24-23090600000055-01-39
1129. 02-04-78--2-24-23090600000055-01-4
1130. 02-04-78--2-24-23090600000055-01-40
1131. 02-04-78--2-24-23090600000055-01-41
1132. 02-04-78--2-24-23090600000055-01-42
1133. 02-04-78--2-24-23090600000055-01-43
1134. 02-04-78--2-24-23090600000055-01-44
1135. 02-04-78--2-24-23090600000055-01-45
1136. 02-04-78--2-24-23090600000055-01-46
1137. 02-04-78--2-24-23090600000055-01-47
1138. 02-04-78--2-24-23090600000055-01-48
1139. 02-04-78--2-24-23090600000055-01-5
1140. 02-04-78--2-24-23090600000055-01-51
1141. 02-04-78--2-24-23090600000055-01-52
1142. 02-04-78--2-24-23090600000055-01-53
1143. 02-04-78--2-24-23090600000055-01-54
1144. 02-04-78--2-24-23090600000055-01-56
1145. 02-04-78--2-24-23090600000055-01-57
1146. 02-04-78--2-24-23090600000055-01-58
1147. 02-04-78--2-24-23090600000055-01-59
1148. 02-04-78--2-24-23090600000055-01-60
1149. 02-04-78--2-24-23090600000055-01-7
1150. 02-04-78--2-24-23090600000055-01-8
1151. 02-04-78--2-24-23090600000055-01-86
1152. 02-04-78--2-24-23090600000055-01-87
1153. 02-04-78--2-24-23090600000055-01-89
1154. 02-04-78--2-24-23090600000055-01-9
1155. 02-04-78--2-24-23090600000055-01-99
1156. 02-04-78--2-24-23091300000054-01-54
1157. 02-05-83--1-25-23101300000058-01-10
1158. 02-05-83--1-25-23101300000058-01-105
1159. 02-05-83--1-25-23101300000058-01-109
1160. 02-05-83--1-25-23101300000058-01-11
